id,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,revol_bal,revol_util,total_acc,total_pymnt,total_pymnt_inv,total_rec_prncp,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d
630567,0,01-05-1999,0,null,null,6,22447,63.40%,26,30359,29970,24000,01-01-2015,5895,01-07-2015
630573,0,01-02-1997,0,55,null,8,15988,91.40%,15,23505,23190,15250,01-12-2015,392,01-04-2016
630574,0,01-11-1994,0,null,106,6,0,0%,27,2775,2758,1800.47,01-08-2013,85,01-12-2013
630583,0,01-10-2003,0,null,null,11,7554,63%,21,8492,7961,8000,01-02-2012,2789,01-05-2016
630586,0,01-03-2002,1,null,null,5,798,4.20%,13,6904,6904,6300,01-01-2012,5321,01-08-2015
630598,0,01-09-2001,2,null,null,11,4081,27.80%,15,4232,4232,3000,01-12-2015,70,01-12-2015
630626,0,01-10-1988,0,null,null,13,5267,8.30%,16,9013,9013,8300,01-12-2013,272,01-12-2013
630666,0,01-03-1989,0,null,null,13,7221,7.40%,30,3158,3158,2770.81,01-03-2012,212,01-03-2012
630671,0,01-10-2004,3,null,null,10,8280,47%,20,13863,13257,12000,01-12-2013,413,01-01-2014
630680,0,01-06-1998,0,null,null,9,111,0.70%,15,16468,15851,15000,01-11-2013,931,01-05-2016
630696,0,01-06-2001,2,null,null,9,14336,27.70%,17,7756,7190,7200,01-11-2012,214,01-11-2012
630701,1,01-08-2002,3,12,null,4,3940,85.70%,15,2663,2663,1905.49,01-05-2012,152,01-10-2012
630718,0,01-05-2005,2,null,null,8,4880,62.60%,10,5723,5691,4500,01-05-2013,2820,01-01-2016
630720,0,01-05-1996,2,null,null,10,7889,24.40%,26,15867,15348,14450,01-12-2013,452,01-12-2013
630753,0,01-01-2006,1,null,null,6,7681,39.40%,9,7649,7457,6000,01-01-2016,1,01-01-2016
630756,0,01-12-1997,1,62,null,24,7053,22%,52,31621,31621,25000,01-12-2013,942,01-05-2016
630759,1,01-05-1996,0,13,105,8,4811,82.90%,25,14398,14398,12000,01-12-2013,429,01-12-2013
630780,0,01-10-1998,2,null,null,9,24614,56%,13,20444,5316,20000,01-04-2011,18595,01-05-2016
630804,0,01-06-2002,0,null,null,8,11281,65.20%,11,16798,16798,14000,01-12-2013,504,01-12-2013
630823,0,01-02-2004,1,null,null,4,31,0.20%,12,8657,8148,8500,01-01-2012,299,01-01-2013
630824,0,01-01-1997,0,66,null,9,7416,69.30%,16,12546,11965,10800,01-01-2014,398,01-03-2016
630826,0,01-02-1995,2,null,null,14,45735,40.50%,30,29357,29315,25000,01-08-2012,14724,01-08-2012
630833,0,01-12-1996,2,null,null,8,13026,67.50%,13,10981,10953,10000,01-12-2013,314,01-12-2013
630837,0,01-08-1999,0,null,null,5,9915,41.70%,21,2436,2423,2104.52,01-04-2012,153,01-05-2016
630843,0,01-09-2004,0,39,null,2,0,0%,16,5704,5704,4750,01-03-2012,4041,01-06-2012
630863,0,01-09-2001,0,null,null,7,10104,54.60%,22,11491,10917,10000,01-01-2014,371,01-05-2016
630873,1,01-05-1995,0,8,null,3,132,8.80%,14,7288,7288,5000,01-12-2015,122,01-03-2016
630879,0,01-09-2003,0,null,null,15,5236,48.80%,24,11678,11094,10000,01-12-2013,334,01-05-2015
630896,1,01-08-1998,3,8,null,16,9252,54.40%,52,17376,17376,13000,01-12-2013,6913,01-04-2016
630915,0,01-04-1991,0,47,null,15,32869,38.40%,25,17959,17901,15500,01-01-2013,3643,01-02-2013
630916,0,01-01-1999,0,27,null,11,7747,47.20%,29,5542,5542,4398.44,01-07-2012,292,01-05-2016
630924,0,01-01-1995,0,null,null,9,12728,86.50%,9,21738,21738,15000,01-05-2015,2829,01-05-2016
630945,1,01-11-1997,3,16,null,14,16924,84.20%,31,11564,11455,8000,01-12-2015,192,01-02-2016
630959,0,01-09-1991,1,null,null,11,4536,43.60%,35,10848,10848,10000,01-07-2013,282,01-05-2016
630965,0,01-05-1998,0,null,null,17,56445,22.30%,36,3741,3741,3600,01-09-2011,2875,01-10-2011
630966,0,01-07-2002,1,34,null,6,15835,88%,10,23057,22966,19000,01-12-2012,7981,01-05-2016
631066,0,01-12-1992,0,null,null,6,11465,42%,34,19661,19028,18300,01-07-2012,5538,01-07-2012
631086,0,01-11-1993,0,null,null,12,372,5.30%,30,10859,10859,10000,01-01-2014,330,01-12-2013
631118,0,01-07-2007,0,null,null,6,4429,90.40%,7,2214,2214,1750,01-01-2014,70,01-11-2014
631129,0,01-07-1982,1,null,null,10,7211,10.80%,40,6456,6456,6000,01-12-2011,5221,01-05-2016
631137,0,01-11-1990,4,null,null,4,6118,87.40%,16,10628,10628,7500,01-07-2015,1207,01-05-2016
631184,0,01-07-1994,1,null,97,6,13905,94.30%,14,12161,11821,5960.06,01-12-2012,506,01-05-2016
631188,0,01-02-2000,3,null,null,10,7352,12.80%,25,10911,10297,10000,01-03-2013,2989,01-04-2016
631207,1,01-03-1993,0,21,null,8,38446,44.30%,23,31126,30650,25000,01-01-2014,900,01-05-2016
631225,0,01-10-1999,0,null,null,6,19243,63.50%,12,14793,14182,13325,01-12-2013,416,01-12-2013
631226,0,01-11-1993,2,52,null,6,8450,79.70%,35,4086,4086,3233.52,01-12-2013,118,01-05-2014
631234,0,01-09-2000,1,74,77,6,3434,92.80%,11,2684,2684,1960.95,01-11-2012,227,01-03-2013
631236,0,01-01-2002,1,null,null,4,3086,48.20%,16,5521,4969,5000,01-01-2014,176,01-01-2014
631273,0,01-07-2003,0,27,null,5,2012,59.20%,22,6664,6636,6000,01-01-2014,12,01-06-2015
631310,0,01-02-1982,3,null,105,16,23184,66.70%,28,5378,5371,2560.48,01-12-2011,490,01-05-2016
631317,0,01-09-2000,0,42,null,8,7831,62.20%,21,4490,4490,3853.19,01-12-2013,128,01-05-2014
631329,0,01-01-2003,1,null,null,14,5679,15.80%,22,11082,11027,10150,01-01-2014,326,01-12-2013
631336,0,01-12-1998,0,null,null,5,1857,21.90%,23,5421,5421,5000,01-03-2013,1652,01-01-2015
631347,0,01-10-1999,3,null,null,6,3155,17.90%,16,12375,12065,12000,01-07-2011,10196,01-02-2016
631361,0,01-12-1978,1,39,null,12,4240,9.40%,29,9745,9745,9000,01-08-2013,1523,01-08-2013
631365,0,01-05-1997,1,null,null,7,5,0%,25,12713,12618,11750,01-10-2012,5196,01-07-2013
631370,0,01-07-1987,2,44,null,14,23057,60.10%,55,8818,8735,8000,01-10-2011,7191,01-01-2016
631407,0,01-07-2001,0,null,null,11,11354,32.30%,27,10881,10881,10000,01-09-2013,4439,01-08-2015
631419,0,01-02-1993,3,null,null,17,895,1%,42,7847,7847,7500,01-11-2011,5585,01-08-2015
631428,0,01-12-1991,0,null,null,6,12492,76.60%,38,13316,13288,12000,01-10-2013,1109,01-11-2013
631432,1,01-02-1986,0,15,null,16,26549,75.90%,38,1728,1728,1500,01-07-2013,287,01-05-2016
631441,0,01-04-1997,0,null,null,21,15566,79%,31,18677,18646,15000,01-01-2014,571,01-09-2014
631459,0,01-06-1976,0,31,null,6,9789,32.60%,18,23411,23411,19000,01-01-2014,700,01-12-2013
631484,0,01-01-1999,2,null,null,7,4476,23.30%,24,14988,14436,13575,01-01-2014,440,01-12-2013
631510,0,01-03-1999,0,34,null,2,1978,79.10%,12,6226,6195,4999.99,01-01-2014,185,01-02-2016
631535,0,01-10-2006,1,null,null,6,3262,45.90%,7,9607,9607,7000,01-03-2015,2011,01-03-2015
631559,0,01-12-1997,2,null,null,21,71833,99.30%,54,23776,23776,16745.4,01-04-2013,866,01-08-2013
631587,0,01-06-2007,0,null,null,9,4209,69%,11,9955,9955,7000,01-01-2016,166,01-01-2016
631594,0,01-04-2003,0,null,null,11,1401,5.20%,22,7602,7493,7000,01-01-2014,231,01-12-2013
631604,0,01-01-1987,1,null,null,13,27638,75.50%,36,20932,20409,20000,01-10-2011,16001,01-08-2011
631618,0,01-01-1997,1,37,97,14,6872,51.70%,28,8966,8966,8000,01-09-2012,3881,01-06-2015
631634,1,01-09-1994,0,5,null,7,28297,54.30%,22,1657,1657,1500,01-01-2014,54,01-02-2016
631677,0,01-05-2003,0,null,null,4,9150,83.90%,6,8080,7503,7000,01-05-2013,1775,01-02-2016
631691,0,01-10-2004,0,null,null,9,10013,51.60%,14,8833,8253,8000,01-01-2014,269,01-12-2013
631700,0,01-12-1999,0,null,null,6,0,0%,13,10918,10918,10000,01-01-2014,342,01-02-2016
631719,1,01-08-1988,0,15,null,16,12399,24.20%,31,8645,8195,5866.03,01-10-2011,865,01-04-2016
631740,0,01-07-1999,2,63,null,8,12652,59.10%,34,19678,19678,16000,01-08-2012,12366,01-05-2016
631764,0,01-01-1999,3,null,null,5,5443,45.40%,8,19118,19086,15000,01-12-2015,319,01-12-2015
631766,0,01-11-1989,2,35,null,17,2700,13.60%,48,4510,4510,4000,01-11-2012,1717,01-02-2016
631788,0,01-05-1990,1,null,null,4,2122,34.80%,17,13220,13127,8270.6,01-03-2014,301,01-04-2014
631809,0,01-08-1990,2,null,null,17,25554,44.10%,52,28749,28117,25000,01-02-2013,9296,01-02-2014
631810,0,01-08-1983,0,null,null,10,1541,9.30%,31,5430,5430,5000,01-01-2014,167,01-12-2013
631842,0,01-05-1986,0,63,null,5,19893,75.60%,23,1666,1666,1500,01-01-2014,49,01-12-2013
631846,2,01-05-1981,1,19,null,16,24109,61.40%,32,22494,22052,8662.24,01-05-2013,663,01-07-2013
631857,0,01-07-1996,0,81,null,15,15922,55.90%,35,16713,16713,12000,01-10-2014,4216,01-05-2015
631865,0,01-11-1998,1,null,null,13,28791,82.20%,37,11084,10530,10000,01-05-2012,6263,01-07-2012
631868,1,01-10-2005,2,23,null,2,1906,34.70%,9,6122,6122,6000,01-03-2011,5624,01-10-2013
631870,0,01-09-1987,0,33,null,5,14384,70.20%,28,37565,37528,25000,01-09-2015,3109,01-05-2016
631912,0,01-01-2001,0,null,null,7,9791,82.70%,9,12066,12066,9234.29,01-07-2013,28,01-11-2013
631924,0,01-09-2004,0,null,null,11,18689,85.60%,13,14631,14631,12000,01-01-2014,454,01-12-2013
631926,0,01-01-1989,1,81,null,10,14019,70.40%,21,32108,32108,25000,01-07-2012,20671,01-07-2012
631927,0,01-12-1998,0,null,null,6,14944,84.60%,16,12402,11810,11000,01-11-2012,4705,01-04-2014
631931,0,01-08-2000,0,null,null,9,8173,58.80%,25,4939,4425,4800,01-10-2011,119,01-11-2015
631948,0,01-01-1991,0,null,null,6,9021,13%,17,15468,14927,15000,01-08-2011,12,01-11-2015
631987,0,01-06-1997,0,null,null,6,3963,84.70%,19,7143,7143,6000,01-07-2013,404,01-05-2016
631990,0,01-05-1993,0,null,73,6,16071,99.50%,7,12537,12537,10000,01-02-2014,346,01-05-2016
632042,0,01-11-1987,0,null,null,3,32869,93.90%,6,37328,36859,24250,01-10-2015,245,01-10-2015
632049,0,01-01-1994,0,81,null,5,2181,75.20%,26,1859,1278,1600,01-12-2013,59,01-05-2016
632059,0,01-03-1995,0,null,null,17,23534,98%,22,15052,13042,10800,01-08-2013,6524,01-05-2016
632072,2,01-01-2006,1,17,null,4,4763,52.30%,9,3621,3621,3000,01-01-2013,1163,01-12-2014
632076,0,01-09-1998,0,null,null,12,695,26.80%,24,25273,20901,20000,01-12-2015,421,01-01-2016
632097,0,01-12-1989,4,55,null,17,14089,39.40%,41,13379,13327,13000,01-11-2011,4194,01-11-2011
632132,0,01-10-1999,0,null,null,8,3012,86.10%,11,8587,8587,6400,01-12-2015,144,01-12-2015
632152,0,01-01-1999,2,null,109,9,6450,59.70%,17,902,902,588.16,01-09-2011,98,01-01-2012
632194,0,01-01-1989,2,36,null,13,3044,14.40%,17,5839,5635,5000,01-01-2014,169,01-12-2013
632222,0,01-10-1985,3,null,null,16,54755,64.60%,54,29194,28523,25000,01-01-2014,827,01-08-2014
632245,0,01-12-1997,0,null,null,3,4108,89.30%,8,14931,14931,10000,01-12-2015,249,01-12-2015
632248,0,01-11-1996,0,null,null,17,34224,42.30%,30,29194,28406,25000,01-01-2014,828,01-12-2013
632255,0,01-08-2000,0,null,null,6,43175,11.90%,13,29038,28327,25000,01-01-2014,863,01-05-2016
632268,0,01-12-1994,3,null,null,14,91106,29.40%,25,10099,10099,9250,01-01-2014,311,01-12-2013
632284,0,01-12-1995,0,72,null,10,3273,44.50%,14,19520,19292,15000,01-06-2014,6163,01-05-2016
632300,0,01-06-2000,1,null,null,15,9835,18.70%,26,12831,11189,12000,01-06-2012,6979,01-12-2013
632382,0,01-01-1992,1,46,null,6,15955,53.70%,39,21885,21754,13682.29,01-11-2013,90,01-11-2013
632395,0,01-06-1999,0,null,null,9,13584,45.60%,21,26023,25405,23700,01-01-2014,736,01-05-2016
632405,0,01-12-1999,1,40,null,10,3056,18.30%,21,7816,7660,7500,01-06-2011,7178,01-10-2012
632406,0,01-07-1986,0,null,null,4,19782,81.70%,11,11430,10858,10000,01-01-2014,345,01-05-2016
632417,0,01-01-1997,0,null,null,13,26717,73.60%,19,10430,10371,3285.72,01-06-2012,943,01-09-2012
632430,0,01-08-1993,1,62,92,8,1839,17.60%,19,2499,2499,2275,01-01-2014,74,01-12-2013
632465,0,01-08-2006,0,null,null,13,0,0%,23,15127,14906,12000,01-01-2014,4619,01-12-2013
632481,0,01-02-2007,2,null,null,9,9713,39%,15,6519,6464,6000,01-08-2011,5085,01-08-2011
632493,0,01-02-1996,1,36,null,18,6402,74.40%,28,25060,24562,20000,01-10-2012,116,01-05-2016
632538,0,01-05-1985,2,42,null,24,4235,41.10%,55,7394,7365,6399.99,01-01-2014,218,01-12-2013
632591,0,01-11-2003,0,30,null,13,15195,60.80%,25,12971,12944,12000,01-06-2012,6683,01-06-2012
632616,0,01-09-2004,2,null,null,21,28979,79.80%,29,30826,30672,20000,01-01-2016,513,01-05-2016
632621,0,01-03-2007,1,null,null,9,8104,48.20%,10,1810,1207,1500,01-01-2014,56,01-12-2013
632656,0,01-08-1995,0,null,null,3,27272,90.40%,21,25079,24974,24000,01-05-2011,23423,01-05-2011
632666,0,01-08-1993,1,null,null,13,28241,48.20%,39,22746,22714,18000,01-02-2015,4353,01-01-2015
632676,0,01-06-1996,0,null,null,4,1893,49.80%,14,1105,553,1000,01-01-2014,35,01-05-2016
632686,0,01-10-1997,0,null,null,4,1330,13.30%,12,10982,10364,10000,01-01-2014,326,01-12-2013
632716,0,01-11-2000,5,null,null,9,9021,23.40%,20,8677,8012,8000,01-10-2012,3784,01-09-2012
632725,0,01-07-1981,2,null,null,17,11733,16.40%,45,14904,14904,12000,01-01-2016,248,01-01-2016
632739,0,01-08-1999,1,null,null,13,25010,44.70%,26,26421,26421,23800,01-01-2014,740,01-01-2016
632740,0,01-09-1979,0,56,null,11,5187,64.80%,24,17984,17984,12750,01-01-2016,300,01-01-2016
632744,0,01-02-1981,0,null,null,7,30443,70.60%,18,24513,23839,20000,01-01-2014,698,01-12-2013
632762,0,01-06-1997,2,29,null,9,17438,85.10%,19,13816,13787,12000,01-08-2012,3063,01-04-2016
632774,1,01-07-1999,0,6,null,14,9552,36.50%,50,21928,21846,20000,01-11-2011,31,01-07-2014
632848,0,01-03-1996,1,62,null,9,8440,8.10%,17,21896,21253,20000,01-07-2013,4222,01-06-2013
632851,0,01-07-1994,2,null,null,13,6137,30.10%,45,3865,3865,2464.64,01-10-2012,220,01-05-2016
632869,0,01-06-2001,1,null,null,8,3634,15.10%,18,6216,6216,6000,01-01-2012,222,01-05-2016
632873,0,01-10-2000,0,null,null,7,13004,79.80%,12,3678,3678,3000,01-01-2014,107,01-05-2016
632884,0,01-01-1996,1,null,null,10,2188,13.60%,30,5233,5233,5000,01-01-2012,3577,01-01-2012
632896,0,01-10-1998,0,null,null,11,20280,88.60%,20,17553,17495,15000,01-02-2012,14276,01-08-2013
632901,0,01-07-1978,3,47,null,6,143,1.40%,21,6488,6365,6000,01-12-2012,2481,01-05-2016
632923,0,01-02-2000,1,66,null,2,0,0%,8,4203,4203,3375,01-01-2014,130,01-02-2015
632988,0,01-03-1984,1,74,90,11,12870,76.60%,27,15096,15096,13000,01-08-2012,6845,01-09-2012
632997,1,01-04-1985,0,17,null,14,9040,20.50%,38,22981,22923,20000,01-01-2014,690,01-01-2014
633025,0,01-11-2003,2,26,null,6,3152,95.50%,14,6096,6066,5000,01-01-2014,188,01-03-2016
633030,0,01-11-1999,0,null,null,11,742,2.30%,20,16009,15430,14500,01-01-2014,474,01-12-2013
633056,0,01-06-1977,1,34,null,17,12065,32.50%,41,17910,17528,15000,01-05-2012,12460,01-05-2016
633071,0,01-02-1995,1,28,110,4,2571,75.60%,9,4552,4481,3200,01-02-2016,1,01-02-2016
633089,0,01-11-1997,1,52,null,12,4565,49.10%,20,12061,12001,10000,01-05-2013,2948,01-05-2013
633091,0,01-07-1985,0,36,null,13,38167,33.80%,24,11041,11041,10000,01-01-2014,326,01-01-2016
633094,0,01-12-2007,0,null,null,4,5247,46%,4,6129,5485,5000,01-01-2014,176,01-01-2014
633105,0,01-07-2004,0,null,null,3,15958,97.90%,9,25292,25292,16000,01-01-2016,839,01-02-2016
633113,1,01-03-1998,1,13,null,14,11006,36.90%,39,1417,1417,1300,01-12-2013,42,01-11-2013
633115,0,01-12-1989,0,null,null,9,34013,68.70%,21,10934,10360,10000,01-01-2013,3588,01-08-2015
633116,0,01-11-1996,1,null,null,7,4041,38.90%,38,11553,10975,10000,01-01-2014,340,01-01-2014
633120,1,01-07-1991,1,17,null,6,15632,83.60%,32,4963,4937,4800,01-05-2011,4657,01-01-2015
633135,0,01-02-2005,1,null,null,10,8304,37.20%,16,1722,1148,1500,01-01-2013,538,01-02-2014
633176,0,01-03-1998,0,null,null,8,1621,7.20%,14,5895,5895,5600,01-03-2012,3703,01-03-2012
633181,0,01-03-2004,1,null,null,6,3252,15.70%,13,5451,5424,5000,01-10-2013,215,01-10-2013
633190,0,01-01-1994,0,51,null,7,16247,88.80%,24,13143,13110,10000,01-05-2014,4519,01-05-2016
633217,0,01-06-2003,2,null,null,4,1195,20.30%,7,8908,8323,8000,01-02-2012,14,01-03-2016
633221,0,01-12-2003,1,30,null,16,9305,22.10%,26,9436,9409,8500,01-01-2014,266,01-11-2014
633224,0,01-02-2000,3,null,null,9,1419,44.30%,39,15618,15081,14525,01-08-2012,5709,01-02-2016
633248,0,01-05-2000,2,null,null,8,35150,77.50%,28,27105,26458,22000,01-01-2014,815,01-12-2015
633249,0,01-10-2001,3,35,null,13,5731,15%,24,21972,21869,16000,01-12-2013,8667,01-04-2016
633282,0,01-09-2001,0,null,null,8,3791,12.80%,31,9173,8622,8750,01-11-2011,6766,01-05-2016
633287,0,01-12-1997,0,null,null,5,14764,58.80%,14,12125,11574,11000,01-07-2013,292,01-07-2013
633317,0,01-10-1988,3,60,null,9,18066,88.50%,30,16153,16153,12000,01-11-2015,813,01-11-2015
633329,0,01-01-1996,0,54,null,10,8212,79.80%,18,15772,15772,15000,01-05-2011,14196,01-05-2011
633367,1,01-05-2005,0,15,null,9,5092,50.40%,22,4647,4647,4000,01-01-2014,148,01-12-2015
633383,0,01-12-1985,0,null,null,5,5954,14.70%,5,13646,13544,10000,01-01-2016,228,01-12-2015
633392,0,01-06-2002,0,null,null,5,324,2.10%,21,8999,8999,7000,01-01-2016,150,01-12-2015
633398,0,01-03-1997,0,42,null,10,24996,75.80%,37,19690,19622,14500,01-06-2015,2595,01-02-2016
633400,0,01-09-1994,3,null,null,9,17005,83.40%,25,16313,16279,12000,01-06-2015,2166,01-06-2015
633402,0,01-12-1991,0,null,null,6,11330,44.70%,7,9496,6695,8500,01-01-2014,112,01-01-2014
633431,0,01-07-1992,0,24,null,4,28149,93.50%,20,20426,20426,16000,01-11-2013,1730,01-03-2015
633445,0,01-11-2000,3,null,null,10,16485,40.60%,23,22950,22543,17275,01-11-2014,5966,01-01-2016
633453,2,01-09-1992,1,20,null,7,4160,29.50%,16,2820,2820,2500,01-02-2013,921,01-02-2013
633458,0,01-11-2000,1,39,null,11,7661,41.60%,24,15296,15296,12000,01-10-2013,363,01-10-2013
633459,0,01-03-2004,0,null,null,8,2479,41.30%,11,7222,7222,5000,01-10-2015,477,01-05-2016
633487,0,01-10-1999,0,null,null,7,30897,53.30%,22,22203,21558,20000,01-01-2014,625,01-02-2014
633495,0,01-08-2005,0,null,null,3,3229,26.30%,4,5778,5778,5000,01-01-2014,173,01-04-2016
633527,0,01-02-2000,0,null,null,8,12606,62.40%,18,13414,12843,12325,01-12-2012,4113,01-04-2016
633533,1,01-12-1998,2,7,null,11,10480,23.90%,40,5183,5129,4800,01-10-2012,2261,01-10-2012
633537,0,01-09-1988,0,null,null,4,0,0%,8,11678,11065,10000.01,01-01-2014,333,01-01-2014
633559,0,01-05-2000,1,36,null,6,4400,92.20%,17,5883,5883,4800,01-01-2014,169,01-05-2016
633571,0,01-12-1995,3,36,null,9,6271,52.30%,20,9047,9047,7500.01,01-01-2014,269,01-01-2014
633595,0,01-07-1994,0,null,null,9,37226,69.30%,31,16528,15950,15000,01-12-2013,274,01-03-2016
633616,1,01-11-1990,0,6,null,6,12354,50.80%,29,17141,17114,16000,01-01-2012,15,01-12-2011
633617,0,01-02-2000,0,44,null,12,3038,20%,37,5175,5148,1867.33,01-08-2011,598,01-12-2011
633630,0,01-01-1993,2,56,null,13,10264,27.20%,24,8059,8059,7000,01-01-2014,254,01-05-2016
633643,0,01-04-1984,3,46,null,3,0,0%,20,2844,2844,2044.64,01-02-2012,407,01-05-2016
633670,0,01-11-1993,3,null,null,9,3054,8.30%,10,3946,3946,3500,01-07-2012,2649,01-06-2015
633671,0,01-12-1997,0,null,null,10,6385,88.70%,17,7365,7365,6000,01-09-2013,621,01-08-2015
633706,0,01-12-1994,2,null,null,2,6269,83.60%,24,17329,16629,15000,01-01-2014,503,01-01-2014
633740,0,01-04-2007,2,null,null,7,2651,54.10%,9,9336,9336,6000,01-01-2016,155,01-12-2015
633742,0,01-05-2007,3,null,null,4,1638,9.50%,4,6823,6823,5000,01-01-2016,114,01-12-2015
633745,0,01-12-1996,1,null,null,17,31720,68.70%,36,30967,30348,25000,01-01-2014,869,01-08-2015
633762,0,01-06-1994,1,null,null,7,1204,5.40%,23,8947,8815,8500,01-03-2012,5624,01-05-2016
633790,3,01-07-1991,6,8,null,19,5823,27.70%,53,21555,21255,16000,01-09-2014,5430,01-04-2016
633807,0,01-08-1995,0,null,null,11,28894,95.30%,30,19072,19000,13200,01-11-2015,946,01-05-2016
633813,0,01-11-2000,2,67,null,8,5457,86.60%,26,2942,2942,2400,01-01-2014,85,01-05-2016
633856,0,01-04-1993,0,null,null,16,77812,47.30%,33,17984,17374,16200,01-01-2014,509,01-05-2016
633860,0,01-03-1995,0,null,null,8,19862,40.20%,15,29260,28502,23000,01-10-2013,12690,01-03-2016
633868,0,01-01-1974,0,null,null,7,0,0%,39,13517,12912,12425,01-02-2013,4437,01-01-2016
633869,0,01-02-2005,1,null,null,17,3033,29.40%,30,5667,5667,4800,01-01-2013,3210,01-02-2016
633876,0,01-10-1998,0,49,null,11,2923,19.50%,39,11444,11444,10000,01-09-2012,149,01-04-2016
633878,0,01-11-1991,1,82,null,16,51586,58.30%,40,21897,21867,18000,01-09-2013,9963,01-05-2016
633896,0,01-11-1987,0,null,null,5,19053,70%,22,19175,18180,17000,01-03-2012,11740,01-05-2016
633931,2,01-06-1990,1,19,null,11,2196,4.10%,17,2873,2873,2500,01-01-2014,88,01-01-2014
633936,0,01-09-2001,0,null,null,10,18623,58.60%,29,3252,3252,3200,01-03-2011,3185,01-06-2012
633965,0,01-11-2000,0,null,null,9,15630,92.50%,21,16889,16255,14000,01-01-2014,513,01-01-2014
633967,0,01-11-1996,2,null,null,7,31489,87.10%,22,22375,22375,16750,01-08-2013,10178,01-08-2013
633987,0,01-04-2000,1,null,null,7,14959,90.90%,15,4955,4955,4000,01-01-2014,139,01-05-2016
633991,0,01-08-2003,1,null,null,6,4708,46.50%,9,5808,5227,5000,01-01-2014,175,01-01-2014
634004,0,01-01-2003,0,null,null,6,7010,29.80%,7,14228,13653,13000,01-12-2012,5415,01-12-2012
634017,0,01-08-2003,0,29,null,5,7071,80.40%,10,3032,3032,2500,01-01-2014,90,01-12-2014
634029,0,01-06-1995,1,null,null,10,14390,18.40%,26,2192,2192,1972.94,01-06-2013,76,01-05-2016
634062,0,01-10-2001,0,null,null,19,22155,50.40%,34,28026,28026,20000,01-08-2014,7820,01-05-2016
634073,0,01-12-1996,3,36,null,14,9179,22.50%,38,14289,14289,9485.36,01-03-2014,33,01-06-2014
634078,0,01-10-1993,1,null,null,8,13200,98.50%,21,6654,6628,2508.28,01-10-2011,628,01-03-2015
634087,0,01-02-2000,1,null,null,14,11656,61%,33,9324,8723,8525,01-05-2013,2054,01-05-2013
634092,0,01-03-1996,1,49,null,16,9070,83.20%,26,10814,10814,10000,01-08-2011,9408,01-05-2016
634114,0,01-04-1996,2,null,null,6,4383,27.40%,27,13695,12839,13200,01-09-2011,10881,01-09-2011
634116,0,01-05-2004,0,41,null,4,6963,69.60%,5,11199,11199,7500,01-01-2016,187,01-12-2015
634125,0,01-03-1987,1,null,null,23,13683,8.30%,44,24558,24527,20000,01-04-2013,12985,01-04-2013
634132,0,01-01-1996,0,null,null,3,0,38.77%,15,17345,17345,12000,01-01-2016,289,01-12-2015
634140,0,01-11-2000,0,null,null,6,5245,14.40%,9,15034,15034,12000,01-01-2016,251,01-12-2015
634145,0,01-10-2000,1,null,null,7,10305,77.50%,19,9070,9070,8200,01-10-2011,7518,01-10-2014
634152,0,01-06-1999,0,null,null,4,13717,37.80%,21,16652,16097,15000,01-01-2014,471,01-01-2015
634192,0,01-04-2001,0,null,null,4,496,4.60%,13,15295,15199,12000,01-01-2016,255,01-12-2015
634195,0,01-07-1988,1,null,null,12,26227,85.70%,28,2320,2175,935.47,01-06-2011,269,01-11-2011
634210,0,01-07-2005,2,24,null,4,2969,80.20%,12,3136,3136,2700,01-09-2012,1423,01-06-2014
634231,0,01-05-1988,0,null,null,9,41188,54.80%,17,17520,17491,15000,01-01-2014,500,01-01-2014
634234,0,01-10-1997,0,58,null,9,11973,36.40%,22,14325,14325,13000,01-05-2012,6842,01-05-2012
